source_record,pair_id,id_status,stored,derived,parse_status,raw_sha256
74,D_101_92,exact,70,,numeric_prose_review,6d2b210da0eb31f13ff3a96ab2cf45ba33c592629a5d2534d77ad1ffec33eab7
75,G_026_13_2176,exact,,,uncertainty_or_refusal_review,65dc2d3b3632d1acf676d87d77988fb26defd744baa9186ac0e51fcd29c4260f
76,D_35_248,exact,20,,numeric_prose_review,8828b36a15bed2ca6931218f9a913c2b6b4d3ac866b0d3fd90274c695a8777a4
77,I_055_932_14,exact,20,,numeric_prose_review,7387f72f2d54e8c5a7a7177bc47129d524ba3d47471e8c88eb227517ada933da
78,G_159_13_10878,exact,,,no_numeric_score,714eac1f5457e6d65df57849bd198328d540e6fb505754a9461936d94e7b69b3
79,I_026_051_14,exact,20,,numeric_prose_review,f4c01ec63d0bd16a9051a8c97d273d146e094faf4ea59f898edd799d7e852397
80,G_127_13_10162,exact,,,no_numeric_score,76a71fbef8a8339fcbcaff8c9aadfb85c834bc3cc0c07069a5ebb2eea3d90d68
81,I_013_175_14,exact,20,,numeric_prose_review,5eb0127cf0b99d6ddf3d820631e8f21592acadcde2077b68808104bedb442d20
82,G_905_13_15522,exact,20,,numeric_prose_review,4a28a7fa39162e74bf60bf7362844a9f7851e1e5cd5320c6dae97b0d0adec769
83,I_907_922_14,exact,,,no_numeric_score,edf256fac9d171d0aac3b4a402cbc43854a66c73ebbec9669f1afba4ee82334e
84,G_194_13_11703,exact,70,,numeric_prose_review,eb96ac327f372d4657594a0e6ef2619b0a7f649034a9bedcb5aa1284d1fc88fa
85,D_132_120,exact,2,,numeric_prose_review,d2f2d3f670c3c8684f50e7349cd9457bfc52a26091a320feebd227df28785bee
86,G_196_14_11755,exact,,,no_numeric_score,36e6dc6587a1d543ec133bf743f67148cbcbecd9833a6eabccaedcc80cade43c
87,G_929_14_16265,exact,,,no_numeric_score,949714f773927adf0d48c4323813217a8018c03f27092099bc611b873a0b7093
88,G_240_13_12731,exact,2,2.0,explicit_score,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35
89,G_47_14_14464,exact,,,no_numeric_score,dd1aedfae64671d900d7bfc684cd0999dff655835434691f4517b6cf2c3ec496
90,G_912_13_15765,exact,2,,numeric_prose_review,48f4f28fb51f25449c48cf6b221707453b29b19495a43b5accb41bb7458f6afa
91,D_157_137,exact,4,,numeric_prose_review,6251fa97ab4b7caa6617e456747be7c72bbe332c73a79edc61191dd69db9cc6b
92,I_231_263_13,exact,,,no_numeric_score,40a07f9d5dd566889a94a34f8459c55f9d61805bf988cd13abebb4e10d9cb806
93,G_247_14_12927,exact,20,,numeric_prose_review,2322fe02870ee0199a72e94b3fd06eee7aefcb5a9161eea44cdd4b4aeb913b9a
94,I_005_81_14,exact,20,,numeric_prose_review,dc934fe30a942bca07b4c288b4b3e48aa79a717d6db2b586553cd2416dc8b9b8
95,D_59_270,exact,20,,numeric_prose_review,ab25f15f4710bab5b61f1bd0c10dfb9d67663f9aa5cda43eb4e4c0d7d39bf94e
96,G_011_13_817,exact,,,numeric_prose_review,8828ac419b9bcdb9dff27c4c014ff1daa61ea9e62f9d1ad16637966afa4899ec
97,G_14_14_10714,exact,70,,numeric_prose_review,2e860ff114c8bdac3ef451ee2a09fb921a04eec49e5f1d90570ae66d53157abb
98,I_074_218_13,exact,,,no_numeric_score,9c61667a66b6c9c41d026ce746b48f9bc6d7804cdc139f617127b73a9432b306
99,I_197_241_14,exact,40,,numeric_prose_review,f17213e738f16c9542609c7e959d64ede6d5558af93bf5fad23ae39b8720f6bf
100,G_271_13_13508,exact,4,4.0,explicit_score,4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a
101,I_48_927_13,exact,70,,numeric_prose_review,af0a163978e0610e1b9ae50c008b3c838567d08babab7e05c58ff1d3a7d18e95
102,G_18_13_11603,exact,20,,numeric_prose_review,dd3f71d456e18511161bdc4a4d3f42010bbe4432a2b46061fa46ae27612fc5c5
103,D_110_101,exact,,,no_numeric_score,dd5da2d8097029c89611c2a3cb15351727bc67bce48e2da3911e91e71c4e10c0
104,G_160_14_10920,exact,2,,numeric_prose_review,ef4c704d1144871fb29f35574698990515ed692ee4da93a2e9ba7f04cbf92ef7
105,I_913_914_14,exact,,,no_numeric_score,7a3782942fcc72a366b3e8a60e249dfdd765a562b4652076e22d761297e31505
106,D_903_295,exact,2,,numeric_prose_review,f80cb09b0bf63b22989337e24c6b1f73fc7631e8b7eeaecd6fa0382867a4e1ee
107,D_038_33,exact,2,,numeric_prose_review,80a7c290206d40d98f3155d53ce81752d827534e8d2c38154a4644f3efda8a31
108,D_079_71,exact,2,2.0,explicit_score,6bc54f13bea593dc5e1c8e6b16249e669d1ce99cbeac65f2a10f36e1d86f1fd4
109,I_152_35_13,exact,2,,numeric_prose_review,2a6964fac6739ff7b9ceac4b167df9582280162d5afae2a219ef21107c82faf2
110,I_005_132_13,exact,70,,numeric_prose_review,700922da8dad6d98f157a5b0b15cdb755d70f69669f8a9f4f3e305d68169e0df
111,I_088_149_13,exact,20,,numeric_prose_review,a322a129d514de32d9c6eee69d01087cb9fa22a9836eed8b0c37444366757ad8
112,D_94_333,exact,20,,numeric_prose_review,ec3a849394964c4e0e21d9b1310b41819ad45277369ab1c0d71a34f3b5cd0207
113,D_066_60,exact,,,no_numeric_score,0ebd6d04f6b50856eaa4f0543dd385c86ae396b153e7760f7bf5ece8da1d209c
114,I_067_077_14,exact,,,no_numeric_score,07cd6c36f3df723c52eaf4058574b94a3252b122193334844db752a7b1772e9c
115,D_88_289,exact,,,empty,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
116,I_027_163_13,exact,,,empty,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
117,G_031_14_2510,exact,,,no_numeric_score,39a0f24c660ed90fb6019b160f7f2797ba93c798786e451ea84dab9daf94ebdd
118,G_198_13_11796,exact,2,2.0,explicit_score,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35
119,I_158_931_13,exact,70,,numeric_prose_review,bfadbc8f41ef5c17b234a8acf3860c3785c448521c6bfd275afeafb58a690fbd
120,G_071_14_5907,exact,2,,numeric_prose_review,49ae81a3d152a3f062db005bfa48397f9a3e0bceaa7004c20cb882f7b76ce3fb
121,I_266_70_14,exact,2,,numeric_prose_review,1c900d82a170759f6706d22b6747fa64ee59cb8766ac98eccb0efbbad0751e42
122,D_173_150,exact,75,,numeric_prose_review,868ddefbf412e1c1d425747f9da0b43e2c06ccf92dc50af6c56debdd56e2e77a
123,I_156_280_13,exact,,,uncertainty_or_refusal_review,d5dbff2a64a31854edfdb9de4983f3b0cc788b271358d5f0443194f4bdd500ef
124,I_055_36_13,exact,,,no_numeric_score,0af309f16a19d496098ca1ee08821039903b556e84ae7f12312bd87619b82d30
125,G_046_13_3632,exact,,,no_numeric_score,2ec84ffd31d8139c36c7d27a6ba0779079a6758069fc1286db26f1d80ffd49af
126,G_109_14_9407,exact,2,2.0,explicit_score,6bc54f13bea593dc5e1c8e6b16249e669d1ce99cbeac65f2a10f36e1d86f1fd4
127,G_51_14_14610,exact,2,2.0,explicit_score,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35
128,G_27_13_13568,exact,,,empty,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
129,I_049_81_14,exact,,,no_numeric_score,2c88866bf4b13d5d8d595d3b6110682f4f13056d5505183dac735e2730fc2a8d
130,G_057_13_4601,exact,2,,numeric_prose_review,783d85143eff24c7127217c5b223e3f9b6c17bdaaef2d2c2dc0b01046d9be79a
131,D_258_218,exact,3,,numeric_prose_review,c610ab8b7d85aec82a7b6d8ae379e4233cea22575eb8c50a76588d99c5c8b636
132,G_904_14_15508,exact,,,uncertainty_or_refusal_review,f5d4ca830c9818ca3aacd147acf49d069abf6b8635a416d2c8ba9f0811979459
133,I_100_279_14,exact,,,no_numeric_score,179dca33fe1371f11f834db7925a8608a5cb3011540afd78743aa1904bd3e09d
134,D_68_279,exact,75,,numeric_prose_review,6cf6a5ab18725ab9b949e8f7a41a68508c4c70bd3dd985780d4c4a52960a126d
135,D_240_203,exact,,,no_numeric_score,223424d106931be6b0067494bd4c59464f4fc8575b37e5624769fced09b26161
136,G_907_13_15583,exact,,,no_numeric_score,8c016c52f1f040fda483f0fcda5af7da7b27bb31b15c65a9df19f4ba570baff7
137,G_927_13_16188,exact,20,,numeric_prose_review,dc934fe30a942bca07b4c288b4b3e48aa79a717d6db2b586553cd2416dc8b9b8
138,I_11_924_13,exact,2,,numeric_prose_review,8e6e81c856d9b871ed85c56007e0480d5e3ebc06b7001f03b8cf593eefc9e340
139,I_240_918_14,exact,20,,numeric_prose_review,4d75f43c2c374ed3f074117760e8d80c42e8b23360fb5fd0b2e12a2818e5b39b
140,G_284_13_13695,exact,40,,numeric_prose_review,ca0f02d42005ef6a4502916becb9dcafaa4e9583e723045d42ab461fe632bd50
141,I_4_47_13,exact,,,no_numeric_score,d2781cdea0fa820a93feed05b0f89d4be633d0dfbb2394043d42f238c771f5d4
142,G_181_13_11393,exact,20,,numeric_prose_review,dc934fe30a942bca07b4c288b4b3e48aa79a717d6db2b586553cd2416dc8b9b8
143,D_227_194,exact,1,1.0,explicit_score,c977dbe785221d34114d345fdf8ff4e18bb4af66750751dbea29407f9738735f
144,G_96_13_16700,exact,,,numeric_prose_review,35562646f21009e10af238e5ca44744e412dc021760f40b0e7fb07ce787d88fa
145,I_075_081_14,exact,,,no_numeric_score,f6e4dfe06a1140655bb70ad39b8b6930e54978603b54e0866e8abc71fa03f7ef
146,I_019_229_13,exact,100,,numeric_prose_review,c38e7f3ff3242f6f2d7d832c5fe2c24df1939302643c87f5dceec2758ac268a1
147,I_128_138_14,exact,,,no_numeric_score,fb8212e2cc350cc12e9e47428a37fd204b7abeb8b5fde273f02526bba4bfca2b
148,G_249_13_12978,exact,,,empty,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
149,I_080_181_14,exact,,,no_numeric_score,d83c3ad4d33e135f549e655749875fff8e12578a45fb42a93ded9ee21865f467
150,I_021_917_13,exact,7,7.0,explicit_score,a50aa8b9a9806899e1d67d0d09c1ce40221cb0dffc52483e8e6da18ff1753a38
151,D_233_200,exact,2,2.0,explicit_score,6bc54f13bea593dc5e1c8e6b16249e669d1ce99cbeac65f2a10f36e1d86f1fd4
152,G_053_13_4271,exact,20,,numeric_prose_review,de5815b578fdaf44d3b1893dcb829dfee1ed8cbacf4a7c54e1da897a29ee336f
153,I_223_53_13,exact,20,,numeric_prose_review,62f704df183bf661c02154eff40f0f531a15c5095f1a57e9f5e1fb761371c607
154,G_279_14_13557,exact,20,,numeric_prose_review,76cc479a539923f18294857c7722d4537326597ef92488c4dc3beb1fd06f2475
155,D_129_118,exact,,,no_numeric_score,159bc8812c490db6b7ccd9758078bacf227392ef2003ea52e05e059e81bd88a5
156,I_084_163_14,exact,,,no_numeric_score,6f46220c208979996d7e9d09e635e01efb8f4cf59a9c2102e51998ceb528148e
157,G_015_14_1230,exact,,,no_numeric_score,d144bb8261ced581152344068470aa2660a3cfe06e18baf1d3d8d13475ab556b
158,G_057_14_4669,exact,,,no_numeric_score,88c7e4a1527d67b54814169403a731025da7ab22ab2171adb69320706d034cc5
159,G_098_14_8073,exact,,,no_numeric_score,faa0d6a41f68fc46f06e61de65e0c54fd11f0d930b1d233976d0c5d0f9722f2d
160,G_043_13_3371,exact,45,,numeric_prose_review,a5186012bc68464b820589e703a1d16ecdf443ef5ca86b09466677bdd5e028cf
161,I_216_931_13,exact,,,uncertainty_or_refusal_review,003cea63982e0a1874194959cd7272e8ad20150639159f0a4c854dc51b125361
162,G_144_14_10558,exact,20,,numeric_prose_review,a2cf8d641a30f6651438b1bd5eb9a574616dbf6c280c893e938f3c97e0b84d7a
163,G_76_13_15198,exact,20,,numeric_prose_review,214fdc08fef5ca02afe989ec12c1a306d5ef246deca8590d2ebff9a3d9f0aea2
164,I_048_915_13,exact,20,,numeric_prose_review,4a28a7fa39162e74bf60bf7362844a9f7851e1e5cd5320c6dae97b0d0adec769
165,G_66_13_14998,exact,20,,numeric_prose_review,8cd827c6c877cc9e2273aeb4161eaffd6e7cc5d5cf033a5c19a6dbf7d3556fee
166,D_292_242,exact,20,,numeric_prose_review,1b60375885af3d01cc6d7c7fdf62def7aa0eeb0f195510f4d82ae68398941df4
167,G_263_13_13332,exact,,,no_numeric_score,b9bf239899bf4a7a6854ed3983409fe19865e25f9731453c5faddb84f3800a45
168,I_087_24_14,exact,3,,numeric_prose_review,27f8d94563c1874295124706e6258131348172ad139848949eb7ffc3cfc4d974
169,G_010_14_801,exact,70,,numeric_prose_review,05f00d0749abc312c088443dd68c7a4ffab4f4daa7931e1e0a235808b5fc2e8c
170,D_074_67,exact,,,no_numeric_score,3925c4c88bad72235c0329a5638da2292ed56bd7aa73ce54426370ce870301b9
171,I_012_049_14,exact,,,no_numeric_score,a4a1ce424e2b57f9e65827360832188b47279b3b1deaa476d259bffa468912b4
172,I_230_930_13,exact,,,numeric_prose_review,513171557c299d1beb580d02aae0dd211c0f9186b5211285c6f1c1311570e929
173,I_054_222_14,exact,2,2.0,explicit_score,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35
174,I_116_118_14,exact,2,2.0,explicit_score,6bc54f13bea593dc5e1c8e6b16249e669d1ce99cbeac65f2a10f36e1d86f1fd4
175,D_225_192,exact,20,,numeric_prose_review,d7742923ef06d69d3ab4edf3e87eb699e8e473d1616ab5ff9b2bcc69d89a24ee
176,I_112_156_13,exact,,,no_numeric_score,ce8f635c59e0e676ea3e53939f87ee5b534cdd6e61d4201d62a6301ee1c2a865
177,D_904_296,exact,20,,numeric_prose_review,8828b36a15bed2ca6931218f9a913c2b6b4d3ac866b0d3fd90274c695a8777a4
178,I_180_181_14,exact,20,,numeric_prose_review,b7dfa8cd3e4044a2127da485166f3ffc3d4b71e109eff03f325f4ca988f0237e
179,G_241_13_12756,exact,20,,numeric_prose_review,3e776c9e9809512c075a953d0a03668f2889cfde242f58f309f2fe0050a8dd1f
180,G_49_13_14509,exact,,,no_numeric_score,be120049fbd82a257ce3e06b3328cf9b0c6150048c13fc67679abb1bbe5134c7
181,G_060_14_4907,exact,,,no_numeric_score,ab02f4656e11f61c14b45870e102b8d47c8335d368643b9bd923107abeba7341
182,G_174_13_11236,exact,,,no_numeric_score,0af4ec954dd356a545ef1e1b3077cea7ddf5e2b1954b7d127b5867f5837e028e
183,I_245_40_14,exact,,,no_numeric_score,0af309f16a19d496098ca1ee08821039903b556e84ae7f12312bd87619b82d30
184,I_198_224_14,exact,20,,numeric_prose_review,dc934fe30a942bca07b4c288b4b3e48aa79a717d6db2b586553cd2416dc8b9b8
185,I_237_43_14,exact,0,,numeric_prose_review,2bc0d00d43f661f4bbce7139595e400fda358c370b6e642bb45ccf9d3d98f99f
186,G_025_13_2084,exact,,,no_numeric_score,f6e6eb0cd5b505fc348c7622301719b69d7c9410e3b232b4617d875f566559ff
187,D_43_257,exact,,,empty,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
188,G_928_14_16226,exact,20,,numeric_prose_review,796f452a88786bbea3a2a271eafad6aef6ac7f64b2558db642e31bcee63990e4
189,G_035_13_2823,exact,70,,numeric_prose_review,2721b52a75b2851f03035fa6806537fd1e71028727df2d393fcb71220d04cd61
190,I_048_216_13,exact,70,,numeric_prose_review,e4a0062cfd2c82c53734607762c44c0d0785fc981f18fbae2c2fb3e10e6b6b91
191,I_014_76_13,exact,70,,numeric_prose_review,c9fa992d810874d4913d3532669638ca725cc5afc7976d8e89468b611c3a13e4
192,I_111_904_14,exact,,,no_numeric_score,97bc86f1a533b81f7efeca8f9f67065593aaeb6b776c4e61ec6124f9431d278f
193,G_177_14_11308,exact,2,,numeric_prose_review,92234dd240b62a0165f7954d5362a926555fc847a5a5439eeec57108cfbaca52
194,I_064_074_14,exact,,,no_numeric_score,509e91db1d58aa4e40a9901b1895c3e82723b2dee6db5f2f4b4afced901e2c8f
195,I_241_252_14,exact,20,,numeric_prose_review,73c64930b91754a3508c924f9e2a2c634b0a888c18094e6823adcebbb609ebb5
196,D_103_94,exact,70,,numeric_prose_review,537233321c455ead77c882086ee0fc0423776b7049b0a9aad59be6f04acb1536
197,D_071_65,exact,40,,numeric_prose_review,6c1a4956f334db8b78afd028c26f87914cbe5701a4352a5391bdef8669e9d7f9
198,G_248_13_12935,exact,,,no_numeric_score,293f88d06d59e02383d1772967b283e29443cb679605c93c9bef655fc686422d
199,G_68_13_15046,exact,,,no_numeric_score,fb6b04e152e724c76f761c311e5155011c8606057bd4744113b7681a45e330e8
200,G_184_14_11491,exact,20,,numeric_prose_review,bc4e559a07d0aa438e85026d690732740ba5ad348464b7c70cac27a8848a6b9c
201,D_226_193,exact,,,no_numeric_score,3a437898874fec5ccdc2be005322ccd6ffd2002732587b03a8a1b993a3c8ce8a
202,I_061_288_13,exact,,,no_numeric_score,62b67e1f685b7fef51102005dddd27774be3fee38c42965c53aab035d0b6b221
203,I_008_60_13,exact,20,,numeric_prose_review,30d561d104b1536eb43f56e39ef758c42749f8703d8b404916e2070e1a705d0d
204,I_191_237_13,exact,2,,numeric_prose_review,56a8fc56b24dcc9d000f48bcf215182d0552c6e1dfa6702f93d52e0dbfb005f5
205,I_158_226_14,exact,,,no_numeric_score,a4833ed7b73650bdb505cec6d4903bc4ae95e3a3d0058b78fae284f740bb6454
206,I_090_102_13,exact,,,no_numeric_score,ff0c91665a5e1ab6a76583acc28717ae48e4f2ebd416162c8e5afb61cb84ce44
207,I_117_918_13,exact,,,no_numeric_score,97682a49285619cbbae8e5df27e6a18a626d753278d33e5fed94120d4ab85565
