source_record,pair_id,id_status,stored,derived,parse_status,raw_sha256
70,G_284_14_13708,exact,A,,unrecognized_review,37c5bd186654cc6860aa6633548f8078b8efae333fd794c91f8af1f81ac10481
71,D_228_195,exact,A,,unrecognized_review,3bed7d50db22b040a4c6ef8b95870cdbff3e318832b9a5967f5dcf50fd8756b3
72,D_016_14,exact,A,,unrecognized_review,67fee3ae2e87b0fe56e371c41f28f963db72aa5fe9c9575625491c906157f392
73,I_123_932_14,exact,A,,contradictory_review,eef1bfea381de54c93bfd65ba0fb905bdd7d1d1b631b7ef26af23023b23d7943
74,D_101_92,exact,A,,contradictory_review,0b6afe424fcd936510d938be1a93fa423fdba7b8cc0da60838c0b33fa275c6f7
75,G_026_13_2176,exact,A,,contradictory_review,16a0ab153f39d078456d736e3b1f76652bf429ecd9d0fe7929c5c4592373d395
76,D_35_248,exact,B,,unrecognized_review,4f15e4c2189c3bee3d90a07b85fdc4f0e016d9d45053fcd0ed8fdb310fd16856
77,I_055_932_14,exact,A,,contradictory_review,d7faed158db27280475086bf29de1f81f2454efb77c918c2192afde9006cca15
78,G_159_13_10878,exact,A,,unrecognized_review,d9b5b927b2fd6254c0acc39ab70e9abd0cc851a4a89cf6c2a713a0924ca802a4
79,I_026_051_14,exact,A,,uncertainty_or_refusal_review,9a86c57248dd052ba817cedd60663e71c34bc5469dc8e40c9e8e61ba311dc13e
80,G_127_13_10162,exact,INVALID,,unrecognized_review,76a71fbef8a8339fcbcaff8c9aadfb85c834bc3cc0c07069a5ebb2eea3d90d68
81,I_013_175_14,exact,A,,uncertainty_or_refusal_review,76442e7c294289cda88419d774f6bc2c92a531544b1dba63b5c85fa80713eb2f
82,G_905_13_15522,exact,B,B,explicit_text,b1c9eb7c37e675fc517b6505924533cdce16186b5f0e203bf8eff78af200a1f9
83,I_907_922_14,exact,B,B,explicit_text,b1c9eb7c37e675fc517b6505924533cdce16186b5f0e203bf8eff78af200a1f9
84,G_194_13_11703,exact,A,,contradictory_review,842c1eda4fb45c21f05310e42074c24f13b975df3df04cd51c5997fce5717349
85,D_132_120,exact,B,B,explicit_text,70307be4b69e7a70d88c458081673e449d4707f68a13bbecbb8ebe60afbbf9f1
86,G_196_14_11755,exact,A,,unrecognized_review,d5dc18d427857c4c30f973f5d30d1096296c58dd589e7d009eae4350ccd8900c
87,G_929_14_16265,exact,A,,unrecognized_review,5b12ff7fa23d8694f8a747156d29365528510bd49fd26871148a6106c4e040ef
88,G_240_13_12731,exact,A,,contradictory_review,d61f025935f6af4a66dc9fa77821200ba026b02f1770975f7d80c2b2ea8c643c
89,G_47_14_14464,exact,A,,uncertainty_or_refusal_review,a7cd8945435022d0b534e2a4f510e77b91d3b8b92f5880f3531bb72189af5bbf
90,G_912_13_15765,exact,A,,contradictory_review,ecf70810889f85575f0aefcc6504d94357da4615953a6689a022db16aa1706f4
91,D_157_137,exact,INVALID,,unrecognized_review,32ebb1abcc1c601ceb9c4e3c4faba0caa5b85bb98c4f1e6612c40faa528a91c9
92,I_231_263_13,exact,A,,unrecognized_review,31a195832c9204edbd3731093996f2830215f6421ca36f87210c49f82cb21df0
93,G_247_14_12927,exact,A,,contradictory_review,5b4f23da8db107802649815566ed6218563e09b5bdfea4f2fda2204f90be4933
94,I_005_81_14,exact,A,,contradictory_review,d2ce17b68d660d00509304e979799e1f99100c24adcbcb56ecaa4fb5b6832380
95,D_59_270,exact,A,,uncertainty_or_refusal_review,74fee00952e0125cd085ce33418735d5513fcba5a04c1533dd8b68842a36d747
96,G_011_13_817,exact,A,,unrecognized_review,17806a814cc9e8c8f15204cb6f799d515a401d75ff929d5bd12273013bfef38a
97,G_14_14_10714,exact,A,,contradictory_review,e8a9b05a577615959044c3e8e03573b47684c0b981588a875a3b3f082fec471e
98,I_074_218_13,exact,INVALID,,unrecognized_review,192af065e096bb4bfe44608d6874590f9613e91f042ded152b779a98f8431073
99,I_197_241_14,exact,A,,contradictory_review,79819bc2a02a85915e3dfb2684d4439a61dcbe9eb40aaa48e9154a9cd73b9b00
100,G_271_13_13508,exact,B,B,explicit_text,b1c9eb7c37e675fc517b6505924533cdce16186b5f0e203bf8eff78af200a1f9
101,I_48_927_13,exact,A,,contradictory_review,44bed5cbc5ad31f83baf4e379ba7acb435dc57dda14aff86af07cf7eac8ec9c6
102,G_18_13_11603,exact,B,,unrecognized_review,b208d91f351776637d61d7291a6238eb5b242eaaad6cfd05380d0288bf57b290
103,D_110_101,exact,A,,unrecognized_review,474e3a09415697daca8b5b35d1e5854a6cdf5b6a5ab16ab75d237efefad09861
104,G_160_14_10920,exact,B,,unrecognized_review,ce66c6da6e0ba6fd9192ea4138dac842b4cdce93be5550a68c69c17ac5db8fd7
105,I_913_914_14,exact,A,,contradictory_review,1768ba1f32acd4deeeb74b409daf9a4d44b9ad468cc9c2ad72f396aad326e190
106,D_903_295,exact,B,B,explicit_text,b1c9eb7c37e675fc517b6505924533cdce16186b5f0e203bf8eff78af200a1f9
107,D_038_33,exact,INVALID,,unrecognized_review,45ee952ef56baf8a5b97b48e3784f04b9b166e1ab3a10ca5521e9a55a0f25b25
108,D_079_71,exact,A,,contradictory_review,f7d7785ec39eafe569158554026f29e613a98170eeef0502f786e2dea699eff8
109,I_152_35_13,exact,A,,unrecognized_review,56568593e898c2976a8e739fe232971d3bfd8f2d78240b8210a356075d0c6bd1
110,I_005_132_13,exact,A,,contradictory_review,d9d13da7bbe26b8e6912d1f65218c6c3d5cc86bae0880a2dca65cab41fa2d8dd
111,I_088_149_13,exact,A,,contradictory_review,b1efe9cd443fee0623b5efe982c94274cbf583a3fab7c371e92d944f0b34c527
112,D_94_333,exact,A,,contradictory_review,aca817ced44f592082b2e15538251ba9efe5685fd5af3b24120141e972310a11
113,D_066_60,exact,A,,unrecognized_review,d7b0fcd0089f70e49a435b68589683a5c601eac41dbf3aa4912fadd75d85211e
114,I_067_077_14,exact,INVALID,,unrecognized_review,32ebb1abcc1c601ceb9c4e3c4faba0caa5b85bb98c4f1e6612c40faa528a91c9
115,D_88_289,exact,INVALID,,unrecognized_review,ab0531c9d89473e8c5af60d4621a5d5bfaa6a5b1f1ebf3cc69e20814fee801cc
116,I_027_163_13,exact,INVALID,,unrecognized_review,32ebb1abcc1c601ceb9c4e3c4faba0caa5b85bb98c4f1e6612c40faa528a91c9
117,G_031_14_2510,exact,A,,contradictory_review,f733e65fdec59bc7a1023f5de5242c5efe0a8df5174e3bf6ef17d0e8a9e61feb
118,G_198_13_11796,exact,A,,uncertainty_or_refusal_review,7c8df275e65cacee5126784363f8eae4b7cfa3b29cd51b70cf5065259fa2a4c4
119,I_158_931_13,exact,A,,contradictory_review,ad176bf01131710ad4340d1ff8ae59e77ec0375fe514b372cf162112f24d5b66
120,G_071_14_5907,exact,A,,contradictory_review,e1ac2a937c961cb7901ab7ee279b9f15c3bc3a63b9b7a806ef5c6d9f55b0dfb3
121,I_266_70_14,exact,A,,contradictory_review,1b6f8e738adfccbcf5259cbda7f97429d6a9f851861a0729134756b47fa5899f
122,D_173_150,exact,A,,contradictory_review,6813ef1efb161ebe9a490013f9cc35abd04b60dbf923b7563563e18172465ade
123,I_156_280_13,exact,A,,unrecognized_review,0e92d1d47adc17e10ff184a1d1040d15eed8d565e1d3b482a27a64d9fe88649d
124,I_055_36_13,exact,A,,contradictory_review,89c224f071a6d88c97be0588035086ebb3eae4566cb207bf0f827c515babbfce
125,G_046_13_3632,exact,B,,unrecognized_review,95080d6a4ee7d5533801a831abd2738e6b73d21b501df467fabd697dac28bb62
126,G_109_14_9407,exact,A,,contradictory_review,df6e2a4e3b3f76105807288cee9109744e67779cd086cc73d58d496d5e5e2aea
127,G_51_14_14610,exact,INVALID,,unrecognized_review,32ebb1abcc1c601ceb9c4e3c4faba0caa5b85bb98c4f1e6612c40faa528a91c9
128,G_27_13_13568,exact,B,,unrecognized_review,ce66c6da6e0ba6fd9192ea4138dac842b4cdce93be5550a68c69c17ac5db8fd7
129,I_049_81_14,exact,INVALID,,unrecognized_review,192af065e096bb4bfe44608d6874590f9613e91f042ded152b779a98f8431073
130,G_057_13_4601,exact,A,,uncertainty_or_refusal_review,61b00fe1fe30af88f67851093791b1bc07fb0ddd0b40108d44ce5688bc531f81
131,D_258_218,exact,A,,unrecognized_review,ca0d1511ffdd580b33dac5ea79f66156cd2df39e82b3cbcfa1605a5247b99429
132,G_904_14_15508,exact,A,,contradictory_review,df8e3154c41b729de90db8e7d1fde8545e7b07c83b3a634dd6f5c87a58aaaa6f
133,I_100_279_14,exact,A,,unrecognized_review,330616fb9ca90d2806219bd6140145009732cd6010112aa0031fea78d96b4a64
134,D_68_279,exact,B,B,explicit_text,b1c9eb7c37e675fc517b6505924533cdce16186b5f0e203bf8eff78af200a1f9
135,D_240_203,exact,B,,unrecognized_review,b31d50e8008168d190f203a65fe03d6d9cdf38c2429887753b49baf3addc1448
136,G_907_13_15583,exact,A,,unrecognized_review,e2d0129379d035eabf7ad1677f12badd4979730da626bc7521740839ebcf9ac6
137,G_927_13_16188,exact,B,B,explicit_text,b1c9eb7c37e675fc517b6505924533cdce16186b5f0e203bf8eff78af200a1f9
138,I_11_924_13,exact,A,,unrecognized_review,789d71405f11a1e18c7a4c9f9ccdaabd379f15f26656ddd7a16e2e42040cd2d8
139,I_240_918_14,exact,A,,contradictory_review,8ebb43390e7bbc1607a60959516d433d0b9237758a132feb29f32a1c2052724a
140,G_284_13_13695,exact,B,,unrecognized_review,57842c1b5fa98dc9a724e902cf7568e3e2a2e74d2ff253f7962e029104d010fb
141,I_4_47_13,exact,A,,unrecognized_review,a2cd83a8d52e2bae9f6aff153b5d852f953641aeb90d1f71624dbe104e609be0
142,G_181_13_11393,exact,A,,unrecognized_review,7392633dd9c75f1c5fffbcb276fe347575d816f974d89e3e4738970b5926cee1
143,D_227_194,exact,INVALID,,unrecognized_review,b6fc03b39a2fb859ce9af1c74a3521b1e410174eea76000a1ce038e4bf723527
144,G_96_13_16700,exact,A,,unrecognized_review,97a64ebaca29a049e6d105f396f29729b7e8717c04f1dba41fd6cdf2c7e0d660
145,I_075_081_14,exact,A,,unrecognized_review,9c2e1adec78b82ac4b0a7546b7d6ee45fdfa41ebb5a727039b371629f6e3f433
146,I_019_229_13,exact,INVALID,,unrecognized_review,45ee952ef56baf8a5b97b48e3784f04b9b166e1ab3a10ca5521e9a55a0f25b25
147,I_128_138_14,exact,A,,contradictory_review,c153660ee2a969071cbf379d2113f7c55d7e2051c6c6e6a19593edeca0411245
148,G_249_13_12978,exact,INVALID,,unrecognized_review,32ebb1abcc1c601ceb9c4e3c4faba0caa5b85bb98c4f1e6612c40faa528a91c9
149,I_080_181_14,exact,A,,unrecognized_review,0deb098330dd4e15841629ba4051ded68fa3ad8f0a0e19ca9baebc2b19d9fc13
150,I_021_917_13,exact,B,B,explicit_text,b1c9eb7c37e675fc517b6505924533cdce16186b5f0e203bf8eff78af200a1f9
151,D_233_200,exact,A,,unrecognized_review,f29576b63558b27d405199c09f38183c0157ffe1bddc9ceec2af7f3624ba71e4
152,G_053_13_4271,exact,A,,unrecognized_review,9c80985f3f15b3b578f060286389c3f3a5567284e954c097fa316f5b5aaea2fe
153,I_223_53_13,exact,INVALID,,unrecognized_review,45ee952ef56baf8a5b97b48e3784f04b9b166e1ab3a10ca5521e9a55a0f25b25
154,G_279_14_13557,exact,A,,contradictory_review,1b6f8e738adfccbcf5259cbda7f97429d6a9f851861a0729134756b47fa5899f
155,D_129_118,exact,A,,contradictory_review,a0531eb3f4f7240816d872ffcd476efb814de2c9cceb62a90a741f41020caa70
156,I_084_163_14,exact,A,,contradictory_review,dc79fba82ce145c3a7dca6223fa47cdb1637f3720c458a9ba959c3d1225b63ec
157,G_015_14_1230,exact,A,,unrecognized_review,bcd67a97f6fa455cd89182f9e9d68fa3bb4d76dabcee3c0ac9fd9a581fd81283
158,G_057_14_4669,exact,A,,unrecognized_review,77dd29d1a59679f6ae5cd929c321b5285747012a98eade0e57ae9147749dd2d2
159,G_098_14_8073,exact,B,,unrecognized_review,7460de4f8b12698b3d1018c66ca86a132ebbe3638b4ea132130ef3a6f2fd488f
160,G_043_13_3371,exact,A,,contradictory_review,25f648cf71b3c9f1b37ec9200b63e008ad1fe544abca79fdcfa8e429422949e0
161,I_216_931_13,exact,A,,uncertainty_or_refusal_review,b7a5d4891c6288defd74a76b1e2cba8fdb4179d4318ebbe5950f83e6e9ae79ed
162,G_144_14_10558,exact,A,,contradictory_review,36b69512de9d27b24b02a7983a9c025da8b38473b482c45341dd637bc97e4f80
163,G_76_13_15198,exact,B,,unrecognized_review,e719fe46322c63fc5494efa2f111fa3381560540b35031e0a580bee5e39816b2
164,I_048_915_13,exact,A,,unrecognized_review,baa7415afc21efe0525d2dae6d5eddbd41063c7f95d2acd37430847f0f3f4141
165,G_66_13_14998,exact,A,,contradictory_review,41bde00ff01831fb997874504c328a856a861b9e4bf3e5faed67132e7ec3c35d
166,D_292_242,exact,A,,contradictory_review,2df8a1cd8863e76dd78367ece6472e9d5fb3e15988b783216dcc728849f02079
167,G_263_13_13332,exact,INVALID,,unrecognized_review,fd0ad9026eee596b7072a762941f60bef57e760a230edd450b3a634825685c2a
168,I_087_24_14,exact,B,,unrecognized_review,ce66c6da6e0ba6fd9192ea4138dac842b4cdce93be5550a68c69c17ac5db8fd7
169,G_010_14_801,exact,A,,contradictory_review,518d54b8a9d9dcd0f3990805bb40c479fa0f2d87a5a8adb7ddc5f95216d49d36
170,D_074_67,exact,A,,unrecognized_review,356d1f334aa7477e8afaa416df7ef7c1a76225b2ad470fb6dcc5f5acf8435d85
171,I_012_049_14,exact,B,,unrecognized_review,45eabdf8cb82c539b7985a6c0f200acf81b61c8b5fc26ffd7e69d31f441607ab
172,I_230_930_13,exact,A,,unrecognized_review,9c16e91bbfca30a198de7cc37a7671470c80c80e929f8504110ea57f49655ab2
173,I_054_222_14,exact,A,,unrecognized_review,848e1816223761ae5515783689617d1b3c123038cbcba862adf9937cc86cf2e1
174,I_116_118_14,exact,INVALID,,unrecognized_review,45ee952ef56baf8a5b97b48e3784f04b9b166e1ab3a10ca5521e9a55a0f25b25
175,D_225_192,exact,A,,contradictory_review,f13907d4c12cf829fc624ab1d9fa5b42aa66cd3b926f7028a5006762b90ea84e
176,I_112_156_13,exact,A,,contradictory_review,38ccded7de78ccc2dad8c7b6d3e73f6b41181ff76c79bea265338f5b1dba0b60
177,D_904_296,exact,B,,unrecognized_review,a225d1b67cbbbfbd31a142c78f50dec1dcf74facd6ae27066da99fdf8cdd8488
178,I_180_181_14,exact,A,,contradictory_review,13c53b854995522ace5b36e5ec5fa3d52780a9ec462db6330c42226551050a6e
179,G_241_13_12756,exact,A,,contradictory_review,7da36ac79e723fe8601e5c449999b41a731359c073e0e5fe039e6ff2e739e2fc
180,G_49_13_14509,exact,A,,unrecognized_review,6421ae66a0968e7811e5f38ab4ef8e34d9902151d5a6cfde893979e50019d161
181,G_060_14_4907,exact,A,,unrecognized_review,f828aa6f9b941273f8fb067a67b4c1304fdad85fbd75f48820efe53575f0add7
182,G_174_13_11236,exact,B,,unrecognized_review,72b90e194346f6867c802b944835ca483cfb89a94b2beb71612d21fcc3d5c563
183,I_245_40_14,exact,A,,contradictory_review,b95e7facd3e2d4acb4312e236d38b81f08f57c81a8028001e284e59fc682bc7f
184,I_198_224_14,exact,A,,unrecognized_review,a42aeac58463a6a28eafe30842e58b50193dea6a159a741cace82d6d68e31d2a
185,I_237_43_14,exact,A,,contradictory_review,0e7f42e245f98a6e0bbe4baa60f59b082bd9e14ea986fcd294b130a0ce6a790f
186,G_025_13_2084,exact,A,,unrecognized_review,6331f599ee44cff02aca79202aaf09da2c2a2fba30705e745f057a4ac54b64ee
187,D_43_257,exact,B,,unrecognized_review,7e3f7a14d710d42a7ca4c6dd30466f82be1f13a109602c9d9dce9d62a77ed67c
188,G_928_14_16226,exact,A,,uncertainty_or_refusal_review,283d064b96f995b0fc65f1c66ced88a492c9337104e6b033b543dd9f777dd461
189,G_035_13_2823,exact,A,,unrecognized_review,ed29dfef3282cfd6a60c63805ff1a35b335892fa3f08354a99ed4ec1fa7b9623
190,I_048_216_13,exact,A,,uncertainty_or_refusal_review,eefda5b09d4321e69851ad7329c6b644f4a98fd62c68208ae91f13148455347f
191,I_014_76_13,exact,A,,contradictory_review,cb7d97db8782af8f68340236f55d17d8cb29d974a0e52e07b20bb12516d6b786
192,I_111_904_14,exact,A,,unrecognized_review,2b357d33a2eaf4035ba6c8b9c2514d7b6b02ecb0242504a93fa1800b86862bc9
193,G_177_14_11308,exact,B,,unrecognized_review,3798506903abece9ea65ec9cd585acec97485626d38a92afab7828493570372c
194,I_064_074_14,exact,A,,unrecognized_review,adf83f8618ed9bbe6a7b7bba7df4767473d2403b0012065f3376329f83d62d4d
195,I_241_252_14,exact,A,,contradictory_review,adbc681d56f2587e7f423a46941e85febdda52fbadfb30f4da965d52d6be0301
196,D_103_94,exact,A,,unrecognized_review,a44e12e16f384f008e2fb9c2c8be3f10345975cd2ed3d95a6ec1278e351fd40c
197,D_071_65,exact,A,,contradictory_review,25f648cf71b3c9f1b37ec9200b63e008ad1fe544abca79fdcfa8e429422949e0
198,G_248_13_12935,exact,A,,contradictory_review,2718bcd62b9ae0e6a6113352d416914740612ac103bcc3f55375ca40afdaf466
199,G_68_13_15046,exact,A,,contradictory_review,f7c558d977b022ff2deca5fd3638a698021d3c1cb9bde1ff4c545ae5736df9c2
200,G_184_14_11491,exact,A,,contradictory_review,1b6f8e738adfccbcf5259cbda7f97429d6a9f851861a0729134756b47fa5899f
201,D_226_193,exact,A,,unrecognized_review,7097292b9cb3b1edd9ea42f76608c03fd3e428d8d512ea586ce6b0b69a258474
202,I_061_288_13,exact,INVALID,,unrecognized_review,fd0ad9026eee596b7072a762941f60bef57e760a230edd450b3a634825685c2a
203,I_008_60_13,exact,A,,contradictory_review,b0cd35cfde7e0d2f9ffc1d93171b780aa875bee67e5e849ebbbe8635cef440e2
204,I_191_237_13,exact,INVALID,,unrecognized_review,f67ab10ad4e4c53121b6a5fe4da9c10ddee905b978d3788d2723d7bfacbe28a9
205,I_158_226_14,exact,A,,unrecognized_review,781325caf14af831b7fae8892db92d248eb4859beaa2fa6434a4ce191fcb6a97
206,I_090_102_13,exact,A,,unrecognized_review,815c0073e4e4044c098594c955d804c2481964ac371b65a77732b401b0bb7670
207,I_117_918_13,exact,A,,contradictory_review,35cc5eeeb042a6699b18eb337de03d25c5dc882c08fb2ce2778ee63c592e11b6
