pair_id,label,frgp,which_hand,subject1,subject2,ground_truth,llm_answer,raw_response,correct,latency_s,model,prompting_setting,timestamp
I_00002358_00002423_frgp14,impostor,14,left,00002358,00002423,B,A,A,False,0.248,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:12
I_00002325_00002455_frgp13,impostor,13,right,00002325,00002455,B,A,A,False,0.255,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:12
I_00002314_00002321_frgp13,impostor,13,right,00002314,00002321,B,A,A,False,0.248,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:12
I_00002367_00002405_frgp13,impostor,13,right,00002367,00002405,B,A,A,False,0.248,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:13
I_00002306_00002348_frgp13,impostor,13,right,00002306,00002348,B,A,A,False,0.249,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:13
I_00002374_00002379_frgp14,impostor,14,left,00002374,00002379,B,A,A,False,0.253,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:13
I_00002342_00002359_frgp14,impostor,14,left,00002342,00002359,B,B,B,True,0.251,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:13
I_00002303_00002403_frgp14,impostor,14,left,00002303,00002403,B,B,B,True,0.247,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:14
I_00002303_00002307_frgp13,impostor,13,right,00002303,00002307,B,A,A,False,0.249,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:14
I_00002307_00002313_frgp14,impostor,14,left,00002307,00002313,B,A,A,False,0.247,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:14
I_00002325_00002374_frgp13,impostor,13,right,00002325,00002374,B,B,B,True,0.246,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:14
G_2392_frgp14,genuine,14,left,00002392,00002392,A,A,A,True,0.332,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:15
I_00002304_00002379_frgp13,impostor,13,right,00002304,00002379,B,A,A,False,0.248,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:15
I_00002364_00002413_frgp14,impostor,14,left,00002364,00002413,B,A,A,False,0.254,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:15
I_00002362_00002407_frgp14,impostor,14,left,00002362,00002407,B,A,A,False,0.253,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:16
I_00002338_00002380_frgp13,impostor,13,right,00002338,00002380,B,A,A,False,0.247,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:16
I_00002406_00002413_frgp14,impostor,14,left,00002406,00002413,B,A,A,False,0.249,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:16
I_00002371_00002395_frgp14,impostor,14,left,00002371,00002395,B,A,A,False,0.249,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:16
I_00002375_00002388_frgp14,impostor,14,left,00002375,00002388,B,A,A,False,0.252,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:17
G_2356_frgp13,genuine,13,right,00002356,00002356,A,A,A,True,0.329,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:17
I_00002409_00002440_frgp14,impostor,14,left,00002409,00002440,B,A,A,False,0.25,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:17
I_00002313_00002372_frgp14,impostor,14,left,00002313,00002372,B,B,B,True,0.248,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:17
I_00002315_00002423_frgp13,impostor,13,right,00002315,00002423,B,A,A,False,0.246,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:18
I_00002349_00002376_frgp14,impostor,14,left,00002349,00002376,B,A,A,False,0.255,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:18
I_00002391_00002395_frgp13,impostor,13,right,00002391,00002395,B,A,A,False,0.249,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:18
I_00002395_00002415_frgp13,impostor,13,right,00002395,00002415,B,B,B,True,0.248,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:18
I_00002328_00002370_frgp14,impostor,14,left,00002328,00002370,B,B,B,True,0.246,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:19
I_00002306_00002481_frgp13,impostor,13,right,00002306,00002481,B,A,A,False,0.247,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:19
I_00002337_00002355_frgp14,impostor,14,left,00002337,00002355,B,A,A,False,0.247,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:19
I_00002373_00002380_frgp14,impostor,14,left,00002373,00002380,B,A,A,False,0.249,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:19
I_00002326_00002423_frgp14,impostor,14,left,00002326,00002423,B,B,B,True,0.25,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:20
I_00002352_00002376_frgp14,impostor,14,left,00002352,00002376,B,A,A,False,0.25,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:20
I_00002327_00002380_frgp13,impostor,13,right,00002327,00002380,B,B,B,True,0.247,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:20
I_00002362_00002415_frgp14,impostor,14,left,00002362,00002415,B,A,A,False,0.248,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:20
I_00002372_00002462_frgp13,impostor,13,right,00002372,00002462,B,A,A,False,0.247,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:21
I_00002428_00002481_frgp14,impostor,14,left,00002428,00002481,B,A,A,False,0.248,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:21
I_00002320_00002424_frgp14,impostor,14,left,00002320,00002424,B,B,B,True,0.247,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:21
I_00002310_00002348_frgp14,impostor,14,left,00002310,00002348,B,B,B,True,0.247,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:21
I_00002351_00002364_frgp13,impostor,13,right,00002351,00002364,B,A,A,False,0.245,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:22
I_00002348_00002401_frgp14,impostor,14,left,00002348,00002401,B,B,B,True,0.256,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:22
I_00002337_00002351_frgp14,impostor,14,left,00002337,00002351,B,B,B,True,0.251,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:22
I_00002338_00002440_frgp13,impostor,13,right,00002338,00002440,B,B,B,True,0.256,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:22
I_00002338_00002381_frgp14,impostor,14,left,00002338,00002381,B,B,B,True,0.248,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:23
I_00002320_00002355_frgp13,impostor,13,right,00002320,00002355,B,A,A,False,0.246,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:23
I_00002321_00002398_frgp13,impostor,13,right,00002321,00002398,B,A,A,False,0.249,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:23
I_00002353_00002360_frgp14,impostor,14,left,00002353,00002360,B,A,A,False,0.248,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:23
I_00002325_00002396_frgp13,impostor,13,right,00002325,00002396,B,B,B,True,0.248,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:24
I_00002344_00002386_frgp13,impostor,13,right,00002344,00002386,B,A,A,False,0.247,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:24
I_00002406_00002463_frgp13,impostor,13,right,00002406,00002463,B,A,A,False,0.248,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:24
I_00002312_00002415_frgp14,impostor,14,left,00002312,00002415,B,B,B,True,0.248,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:24
I_00002368_00002424_frgp13,impostor,13,right,00002368,00002424,B,A,A,False,0.248,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:25
I_00002413_00002418_frgp13,impostor,13,right,00002413,00002418,B,B,B,True,0.253,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:25
I_00002401_00002403_frgp14,impostor,14,left,00002401,00002403,B,A,A,False,0.253,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:25
I_00002341_00002355_frgp14,impostor,14,left,00002341,00002355,B,A,A,False,0.251,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:25
I_00002328_00002337_frgp13,impostor,13,right,00002328,00002337,B,B,B,True,0.254,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:26
I_00002362_00002371_frgp14,impostor,14,left,00002362,00002371,B,A,A,False,0.251,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:26
I_00002325_00002338_frgp14,impostor,14,left,00002325,00002338,B,B,B,True,0.247,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:26
I_00002375_00002403_frgp13,impostor,13,right,00002375,00002403,B,A,A,False,0.252,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:26
I_00002319_00002334_frgp14,impostor,14,left,00002319,00002334,B,B,B,True,0.245,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:27
I_00002339_00002344_frgp14,impostor,14,left,00002339,00002344,B,A,A,False,0.247,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:27
I_00002391_00002447_frgp13,impostor,13,right,00002391,00002447,B,A,A,False,0.248,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:27
G_2339_frgp14,genuine,14,left,00002339,00002339,A,A,A,True,0.33,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:27
I_00002332_00002367_frgp13,impostor,13,right,00002332,00002367,B,A,A,False,0.251,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:28
I_00002359_00002408_frgp13,impostor,13,right,00002359,00002408,B,A,A,False,0.253,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:28
I_00002312_00002355_frgp13,impostor,13,right,00002312,00002355,B,A,A,False,0.248,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:28
I_00002304_00002386_frgp14,impostor,14,left,00002304,00002386,B,A,A,False,0.255,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:28
I_00002413_00002426_frgp14,impostor,14,left,00002413,00002426,B,B,B,True,0.251,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:29
I_00002349_00002462_frgp14,impostor,14,left,00002349,00002462,B,B,B,True,0.249,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:29
I_00002339_00002388_frgp14,impostor,14,left,00002339,00002388,B,A,A,False,0.249,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:29
I_00002312_00002402_frgp14,impostor,14,left,00002312,00002402,B,A,A,False,0.255,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:29
I_00002368_00002408_frgp13,impostor,13,right,00002368,00002408,B,A,A,False,0.248,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:30
G_2388_frgp14,genuine,14,left,00002388,00002388,A,A,A,True,0.333,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:30
I_00002412_00002415_frgp14,impostor,14,left,00002412,00002415,B,B,B,True,0.25,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:30
I_00002339_00002425_frgp13,impostor,13,right,00002339,00002425,B,B,B,True,0.249,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:30
I_00002321_00002379_frgp14,impostor,14,left,00002321,00002379,B,A,A,False,0.249,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:31
I_00002373_00002379_frgp13,impostor,13,right,00002373,00002379,B,B,B,True,0.248,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:31
I_00002320_00002415_frgp13,impostor,13,right,00002320,00002415,B,A,A,False,0.246,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:31
I_00002310_00002355_frgp13,impostor,13,right,00002310,00002355,B,A,A,False,0.249,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:31
I_00002373_00002428_frgp14,impostor,14,left,00002373,00002428,B,A,A,False,0.248,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:32
I_00002307_00002440_frgp14,impostor,14,left,00002307,00002440,B,A,A,False,0.245,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:32
I_00002320_00002463_frgp14,impostor,14,left,00002320,00002463,B,B,B,True,0.246,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:32
I_00002356_00002358_frgp13,impostor,13,right,00002356,00002358,B,B,B,True,0.245,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:32
I_00002396_00002463_frgp14,impostor,14,left,00002396,00002463,B,B,B,True,0.249,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:33
I_00002340_00002380_frgp14,impostor,14,left,00002340,00002380,B,A,A,False,0.247,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:33
I_00002326_00002425_frgp13,impostor,13,right,00002326,00002425,B,B,B,True,0.249,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:33
G_2339_frgp13,genuine,13,right,00002339,00002339,A,A,A,True,0.33,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:34
I_00002306_00002362_frgp14,impostor,14,left,00002306,00002362,B,A,A,False,0.248,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:34
I_00002319_00002342_frgp13,impostor,13,right,00002319,00002342,B,A,A,False,0.246,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:34
I_00002306_00002386_frgp13,impostor,13,right,00002306,00002386,B,A,A,False,0.249,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:34
I_00002313_00002383_frgp14,impostor,14,left,00002313,00002383,B,A,A,False,0.247,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:35
I_00002376_00002388_frgp14,impostor,14,left,00002376,00002388,B,A,A,False,0.252,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:35
I_00002403_00002412_frgp14,impostor,14,left,00002403,00002412,B,B,B,True,0.26,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:35
I_00002376_00002391_frgp13,impostor,13,right,00002376,00002391,B,A,A,False,0.253,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:35
I_00002326_00002396_frgp14,impostor,14,left,00002326,00002396,B,A,A,False,0.255,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:36
I_00002367_00002398_frgp13,impostor,13,right,00002367,00002398,B,B,B,True,0.252,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:36
I_00002320_00002357_frgp13,impostor,13,right,00002320,00002357,B,A,A,False,0.25,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:36
G_2368_frgp13,genuine,13,right,00002368,00002368,A,A,A,True,0.331,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:36
I_00002338_00002362_frgp13,impostor,13,right,00002338,00002362,B,A,A,False,0.246,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:37
I_00002351_00002391_frgp14,impostor,14,left,00002351,00002391,B,A,A,False,0.247,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:37
I_00002412_00002447_frgp14,impostor,14,left,00002412,00002447,B,B,B,True,0.25,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:37
I_00002349_00002391_frgp13,impostor,13,right,00002349,00002391,B,A,A,False,0.254,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:37
G_2328_frgp14,genuine,14,left,00002328,00002328,A,A,A,True,0.337,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:38
I_00002356_00002405_frgp13,impostor,13,right,00002356,00002405,B,A,A,False,0.247,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:38
G_2428_frgp13,genuine,13,right,00002428,00002428,A,A,A,True,0.333,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:38
I_00002327_00002396_frgp13,impostor,13,right,00002327,00002396,B,B,B,True,0.25,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:39
I_00002325_00002403_frgp14,impostor,14,left,00002325,00002403,B,B,B,True,0.247,Qwen2.5-VL-7B-Instruct,zero_shot,2026-06-14T15:37:39
