source_record,pair_id,id_status,stored,derived,parse_status,raw_sha256
17,G_43210_left_580,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
18,I_44595_47904_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
19,G_44595_left_742,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
20,I_89171_96608_right_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
21,G_65030_left_1658,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
22,I_65030_65052_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
23,I_20294_47904_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
24,G_20294_right_224,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
25,I_47904_58793_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
26,D_44595_73,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
27,I_56583_96608_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
28,D_14493_8,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
29,D_47904_92,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
30,I_32467_43210_right_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
31,G_74850_right_2037,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
32,I_32467_65030_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
33,G_20294_left_134,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
34,G_47904_right_832,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
35,I_57145_89171_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
36,G_76957_left_2098,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
37,I_14493_20294_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
38,D_76957_225,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
39,G_76957_left_2119,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
40,D_69658_194,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
41,G_32467_right_505,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
42,I_47904_58793_right_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
43,G_74850_right_2026,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
44,D_89171_262,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
45,I_57833_89171_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
46,I_74850_83742_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
47,I_57833_69658_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
48,G_74850_left_1998,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
49,D_83742_228,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
50,I_43210_56583_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
51,G_43210_right_633,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
52,I_58793_65030_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
53,I_57145_76957_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
54,I_14493_65030_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
55,G_65030_right_1681,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
56,D_58398_142,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
57,G_57833_right_1228,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
58,I_43210_74850_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
59,D_14493_9,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
60,I_43210_83742_right_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
61,G_96608_left_2728,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
62,I_57833_96608_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
63,I_47904_63029_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
64,I_65052_93812_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
65,I_44595_99775_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
66,I_24101_32467_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
67,G_27295_right_407,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
68,I_65052_83742_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
69,I_58398_76957_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
70,G_76957_left_2097,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
71,I_58793_65052_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
72,G_27295_left_311,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
73,I_14493_57145_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
74,G_87757_right_2459,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
75,D_93812_272,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
76,G_63029_left_1497,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
77,G_69658_right_1931,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
78,I_87757_99775_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
79,I_93812_99775_right_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
80,I_43210_47904_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
81,G_58398_left_1293,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
82,I_14493_57145_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
83,G_57145_right_1072,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
84,I_63029_96608_right_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
85,I_58398_69658_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
86,G_57145_right_1080,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
87,I_58793_65030_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
88,I_57833_89171_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
89,I_14493_32467_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
90,I_44595_58398_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
91,G_14493_left_18,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
92,G_99775_right_2898,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
93,I_27295_58398_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
94,I_32467_57145_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
95,G_20294_right_240,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
96,I_27295_93812_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
97,D_69658_195,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
98,I_14493_89171_right_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
99,D_69658_199,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
100,I_47904_58398_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
101,I_65052_69658_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
102,D_58398_133,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
103,I_14493_24101_right_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
104,G_56583_left_888,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
105,I_83742_87757_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
106,D_47904_90,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
107,I_69658_76957_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
108,G_24101_left_296,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
109,I_20294_32467_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
110,D_63029_160,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
111,I_57145_57833_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
112,G_96608_left_2701,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
113,I_14493_32467_right_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
114,G_69658_right_1939,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
115,I_58793_63029_right_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
116,I_44595_96608_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
117,I_44595_87757_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
118,D_87757_240,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
119,G_20294_left_195,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
120,G_27295_left_309,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
121,D_24101_32,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
122,G_76957_right_2160,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
123,G_14493_left_57,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
124,I_43210_56583_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
125,I_65052_76957_right_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
126,I_57833_58398_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
127,G_83742_left_2253,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
128,D_20294_20,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
129,I_89171_99775_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
130,D_89171_258,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
131,I_47904_58793_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
132,I_47904_63029_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
133,I_63029_93812_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
134,G_58398_right_1356,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
135,G_93812_left_2619,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
136,G_57833_left_1150,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
137,G_57833_left_1152,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
138,I_47904_69658_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
139,G_47904_right_834,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
140,G_58398_right_1352,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
141,G_14493_right_114,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
142,G_65030_right_1685,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
143,I_65052_96608_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
144,I_43210_57833_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
145,G_93812_left_2587,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
146,G_14493_right_89,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
147,G_99775_right_2920,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
148,G_87757_left_2372,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
149,I_44595_58793_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
150,I_20294_58398_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
151,G_65030_right_1699,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
152,G_87757_right_2442,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
153,I_93812_96608_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
154,G_69658_left_1873,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
155,G_76957_left_2114,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
156,G_65030_right_1705,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
157,G_96608_left_2741,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
158,G_20294_left_137,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
159,I_32467_57145_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
160,G_65030_left_1671,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
161,G_65052_left_1738,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
162,D_76957_223,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
163,G_63029_right_1584,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
164,I_43210_83742_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
165,G_27295_left_355,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
166,G_83742_left_2224,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
167,I_58398_58793_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
168,I_57145_63029_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
169,G_57833_right_1237,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
170,I_57833_96608_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
171,D_99775_293,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
172,G_43210_left_600,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
173,I_44595_74850_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
174,G_56583_right_894,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
175,I_43210_93812_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
176,G_87757_right_2434,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
177,G_87757_left_2379,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
178,I_24101_83742_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
179,D_63029_163,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
180,I_27295_76957_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
181,D_58793_153,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
182,G_93812_left_2637,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
183,D_65052_180,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
184,I_24101_56583_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
185,G_24101_left_292,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
186,I_58793_93812_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
187,I_57145_76957_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
188,I_65052_83742_right_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
189,D_20294_18,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
190,D_58793_150,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
191,G_63029_left_1517,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
192,I_65030_87757_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
193,I_20294_57833_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
194,I_65030_74850_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
195,D_57145_108,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
196,G_65030_left_1676,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
197,D_93812_269,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
198,I_74850_83742_right_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
199,G_93812_left_2625,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
200,I_20294_56583_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
201,I_87757_89171_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
202,D_56583_104,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
203,I_44595_76957_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
204,I_63029_93812_right_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
205,I_47904_63029_right_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
206,I_56583_87757_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
207,G_76957_right_2173,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
208,G_87757_right_2424,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
209,D_65052_187,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
210,D_47904_94,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
211,D_87757_248,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
212,I_27295_44595_left_x,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
213,I_58398_76957_right_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
214,G_99775_left_2887,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
215,D_27295_47,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
216,I_74850_87757_left_s,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
217,G_24101_left_297,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
218,D_65052_185,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
219,D_69658_198,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
220,D_63029_162,exact,A,A,explicit_option,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd
