pair_id,label,category,device_pair,subject1,subject2,hand1,hand2,ground_truth,llm_answer,correct,raw_response,latency_s,model,prompting_setting,timestamp
I_43210_56583_left_x,non-mated,primary_impostor,cross,43210,56583,left,left,B,A,0,A,0.574,gemma3,task_description,2026-08-23T13:28:15
G_43210_right_633,mated,primary_genuine,cross,43210,43210,right,right,A,A,1,A,0.578,gemma3,task_description,2026-08-23T13:28:15
I_58793_65030_left_s,non-mated,primary_impostor,same,58793,65030,left,left,B,A,0,A,0.592,gemma3,task_description,2026-08-23T13:28:16
I_57145_76957_left_s,non-mated,primary_impostor,same,57145,76957,left,left,B,A,0,A,0.593,gemma3,task_description,2026-08-23T13:28:17
I_14493_65030_left_x,non-mated,primary_impostor,cross,14493,65030,left,left,B,A,0,A,0.577,gemma3,task_description,2026-08-23T13:28:17
G_65030_right_1681,mated,primary_genuine,same,65030,65030,right,right,A,A,1,A,0.594,gemma3,task_description,2026-08-23T13:28:18
D_58398_142,non-mated,diagnostic_impostor,same,58398,58398,left,right,B,A,0,A,0.568,gemma3,task_description,2026-08-23T13:28:18
G_57833_right_1228,mated,primary_genuine,cross,57833,57833,right,right,A,A,1,A,0.583,gemma3,task_description,2026-08-23T13:28:19
I_43210_74850_left_s,non-mated,primary_impostor,same,43210,74850,left,left,B,A,0,A,0.593,gemma3,task_description,2026-08-23T13:28:20
D_14493_9,non-mated,diagnostic_impostor,same,14493,14493,left,right,B,A,0,A,0.587,gemma3,task_description,2026-08-23T13:28:20
I_43210_83742_right_s,non-mated,primary_impostor,same,43210,83742,right,right,B,A,0,A,0.593,gemma3,task_description,2026-08-23T13:28:21
G_96608_left_2728,mated,primary_genuine,same,96608,96608,left,left,A,A,1,A,0.581,gemma3,task_description,2026-08-23T13:28:21
I_57833_96608_left_x,non-mated,primary_impostor,cross,57833,96608,left,left,B,A,0,A,0.581,gemma3,task_description,2026-08-23T13:28:22
I_47904_63029_right_x,non-mated,primary_impostor,cross,47904,63029,right,right,B,A,0,A,0.578,gemma3,task_description,2026-08-23T13:28:22
I_65052_93812_right_x,non-mated,primary_impostor,cross,65052,93812,right,right,B,A,0,A,0.583,gemma3,task_description,2026-08-23T13:28:23
I_44595_99775_left_s,non-mated,primary_impostor,same,44595,99775,left,left,B,A,0,A,0.592,gemma3,task_description,2026-08-23T13:28:24
I_24101_32467_left_x,non-mated,primary_impostor,cross,24101,32467,left,left,B,A,0,A,0.576,gemma3,task_description,2026-08-23T13:28:24
G_27295_right_407,mated,primary_genuine,cross,27295,27295,right,right,A,A,1,A,0.569,gemma3,task_description,2026-08-23T13:28:25
I_65052_83742_left_x,non-mated,primary_impostor,cross,65052,83742,left,left,B,A,0,A,0.578,gemma3,task_description,2026-08-23T13:28:25
I_58398_76957_left_x,non-mated,primary_impostor,cross,58398,76957,left,left,B,A,0,A,0.575,gemma3,task_description,2026-08-23T13:28:26
G_76957_left_2097,mated,primary_genuine,cross,76957,76957,left,left,A,A,1,A,0.58,gemma3,task_description,2026-08-23T13:28:26
I_58793_65052_left_s,non-mated,primary_impostor,same,58793,65052,left,left,B,A,0,A,0.595,gemma3,task_description,2026-08-23T13:28:27
G_27295_left_311,mated,primary_genuine,same,27295,27295,left,left,A,A,1,A,0.582,gemma3,task_description,2026-08-23T13:28:28
I_14493_57145_right_x,non-mated,primary_impostor,cross,14493,57145,right,right,B,A,0,A,0.578,gemma3,task_description,2026-08-23T13:28:28
G_87757_right_2459,mated,primary_genuine,cross,87757,87757,right,right,A,A,1,A,0.574,gemma3,task_description,2026-08-23T13:28:29
D_93812_272,non-mated,diagnostic_impostor,cross,93812,93812,left,right,B,A,0,A,0.584,gemma3,task_description,2026-08-23T13:28:29
G_63029_left_1497,mated,primary_genuine,cross,63029,63029,left,left,A,A,1,A,0.58,gemma3,task_description,2026-08-23T13:28:30
G_69658_right_1931,mated,primary_genuine,cross,69658,69658,right,right,A,A,1,A,0.575,gemma3,task_description,2026-08-23T13:28:31
I_87757_99775_left_s,non-mated,primary_impostor,same,87757,99775,left,left,B,A,0,A,0.588,gemma3,task_description,2026-08-23T13:28:31
I_93812_99775_right_s,non-mated,primary_impostor,same,93812,99775,right,right,B,A,0,A,0.59,gemma3,task_description,2026-08-23T13:28:32
I_43210_47904_right_x,non-mated,primary_impostor,cross,43210,47904,right,right,B,A,0,A,0.581,gemma3,task_description,2026-08-23T13:28:32
G_58398_left_1293,mated,primary_genuine,cross,58398,58398,left,left,A,A,1,A,0.572,gemma3,task_description,2026-08-23T13:28:33
I_14493_57145_left_x,non-mated,primary_impostor,cross,14493,57145,left,left,B,A,0,A,0.58,gemma3,task_description,2026-08-23T13:28:33
G_57145_right_1072,mated,primary_genuine,same,57145,57145,right,right,A,A,1,A,0.588,gemma3,task_description,2026-08-23T13:28:34
I_63029_96608_right_s,non-mated,primary_impostor,same,63029,96608,right,right,B,A,0,A,0.593,gemma3,task_description,2026-08-23T13:28:35
I_58398_69658_left_x,non-mated,primary_impostor,cross,58398,69658,left,left,B,A,0,A,0.576,gemma3,task_description,2026-08-23T13:28:35
G_57145_right_1080,mated,primary_genuine,cross,57145,57145,right,right,A,A,1,A,0.58,gemma3,task_description,2026-08-23T13:28:36
I_58793_65030_left_x,non-mated,primary_impostor,cross,58793,65030,left,left,B,A,0,A,0.58,gemma3,task_description,2026-08-23T13:28:36
I_57833_89171_right_x,non-mated,primary_impostor,cross,57833,89171,right,right,B,A,0,A,0.58,gemma3,task_description,2026-08-23T13:28:37
I_14493_32467_left_x,non-mated,primary_impostor,cross,14493,32467,left,left,B,A,0,A,0.582,gemma3,task_description,2026-08-23T13:28:38
I_44595_58398_left_s,non-mated,primary_impostor,same,44595,58398,left,left,B,A,0,A,0.589,gemma3,task_description,2026-08-23T13:28:38
G_14493_left_18,mated,primary_genuine,cross,14493,14493,left,left,A,A,1,A,0.579,gemma3,task_description,2026-08-23T13:28:39
G_99775_right_2898,mated,primary_genuine,same,99775,99775,right,right,A,A,1,A,0.584,gemma3,task_description,2026-08-23T13:28:39
I_27295_58398_right_x,non-mated,primary_impostor,cross,27295,58398,right,right,B,A,0,A,0.577,gemma3,task_description,2026-08-23T13:28:40
I_32467_57145_right_x,non-mated,primary_impostor,cross,32467,57145,right,right,B,A,0,A,0.581,gemma3,task_description,2026-08-23T13:28:40
G_20294_right_240,mated,primary_genuine,cross,20294,20294,right,right,A,A,1,A,0.579,gemma3,task_description,2026-08-23T13:28:41
I_27295_93812_right_x,non-mated,primary_impostor,cross,27295,93812,right,right,B,A,0,A,0.582,gemma3,task_description,2026-08-23T13:28:42
D_69658_195,non-mated,diagnostic_impostor,cross,69658,69658,left,right,B,A,0,A,0.581,gemma3,task_description,2026-08-23T13:28:42
I_14493_89171_right_s,non-mated,primary_impostor,same,14493,89171,right,right,B,A,0,A,0.605,gemma3,task_description,2026-08-23T13:28:43
D_69658_199,non-mated,diagnostic_impostor,same,69658,69658,left,right,B,A,0,A,0.567,gemma3,task_description,2026-08-23T13:28:43
I_47904_58398_left_x,non-mated,primary_impostor,cross,47904,58398,left,left,B,A,0,A,0.578,gemma3,task_description,2026-08-23T13:28:44
I_65052_69658_left_x,non-mated,primary_impostor,cross,65052,69658,left,left,B,A,0,A,0.584,gemma3,task_description,2026-08-23T13:28:45
D_58398_133,non-mated,diagnostic_impostor,cross,58398,58398,left,right,B,A,0,A,0.585,gemma3,task_description,2026-08-23T13:28:45
I_14493_24101_right_s,non-mated,primary_impostor,same,14493,24101,right,right,B,A,0,A,0.597,gemma3,task_description,2026-08-23T13:28:46
G_56583_left_888,mated,primary_genuine,same,56583,56583,left,left,A,A,1,A,0.563,gemma3,task_description,2026-08-23T13:28:46
I_83742_87757_left_x,non-mated,primary_impostor,cross,83742,87757,left,left,B,A,0,A,0.582,gemma3,task_description,2026-08-23T13:28:47
D_47904_90,non-mated,diagnostic_impostor,same,47904,47904,left,right,B,A,0,A,0.567,gemma3,task_description,2026-08-23T13:28:47
I_69658_76957_left_s,non-mated,primary_impostor,same,69658,76957,left,left,B,A,0,A,0.59,gemma3,task_description,2026-08-23T13:28:48
G_24101_left_296,mated,primary_genuine,same,24101,24101,left,left,A,A,1,A,0.568,gemma3,task_description,2026-08-23T13:28:49
I_20294_32467_right_x,non-mated,primary_impostor,cross,20294,32467,right,right,B,A,0,A,0.584,gemma3,task_description,2026-08-23T13:28:49
D_63029_160,non-mated,diagnostic_impostor,same,63029,63029,left,right,B,A,0,A,0.564,gemma3,task_description,2026-08-23T13:28:50
I_57145_57833_left_x,non-mated,primary_impostor,cross,57145,57833,left,left,B,A,0,A,0.58,gemma3,task_description,2026-08-23T13:28:50
G_96608_left_2701,mated,primary_genuine,same,96608,96608,left,left,A,A,1,A,0.593,gemma3,task_description,2026-08-23T13:28:51
I_14493_32467_right_s,non-mated,primary_impostor,same,14493,32467,right,right,B,A,0,A,0.595,gemma3,task_description,2026-08-23T13:28:52
G_69658_right_1939,mated,primary_genuine,same,69658,69658,right,right,A,A,1,A,0.564,gemma3,task_description,2026-08-23T13:28:52
I_58793_63029_right_s,non-mated,primary_impostor,same,58793,63029,right,right,B,A,0,A,0.586,gemma3,task_description,2026-08-23T13:28:53
I_44595_96608_right_x,non-mated,primary_impostor,cross,44595,96608,right,right,B,A,0,A,0.575,gemma3,task_description,2026-08-23T13:28:53
I_44595_87757_left_s,non-mated,primary_impostor,same,44595,87757,left,left,B,A,0,A,0.592,gemma3,task_description,2026-08-23T13:28:54
D_87757_240,non-mated,diagnostic_impostor,cross,87757,87757,left,right,B,A,0,A,0.582,gemma3,task_description,2026-08-23T13:28:54
G_20294_left_195,mated,primary_genuine,same,20294,20294,left,left,A,A,1,A,0.572,gemma3,task_description,2026-08-23T13:28:55
G_27295_left_309,mated,primary_genuine,same,27295,27295,left,left,A,A,1,A,0.594,gemma3,task_description,2026-08-23T13:28:56
D_24101_32,non-mated,diagnostic_impostor,same,24101,24101,left,right,B,A,0,A,0.563,gemma3,task_description,2026-08-23T13:28:56
G_76957_right_2160,mated,primary_genuine,cross,76957,76957,right,right,A,A,1,A,0.58,gemma3,task_description,2026-08-23T13:28:57
G_14493_left_57,mated,primary_genuine,same,14493,14493,left,left,A,A,1,A,0.571,gemma3,task_description,2026-08-23T13:28:57
I_43210_56583_right_x,non-mated,primary_impostor,cross,43210,56583,right,right,B,A,0,A,0.582,gemma3,task_description,2026-08-23T13:28:58
I_65052_76957_right_s,non-mated,primary_impostor,same,65052,76957,right,right,B,A,0,A,0.595,gemma3,task_description,2026-08-23T13:28:58
I_57833_58398_left_x,non-mated,primary_impostor,cross,57833,58398,left,left,B,A,0,A,0.579,gemma3,task_description,2026-08-23T13:28:59
G_83742_left_2253,mated,primary_genuine,same,83742,83742,left,left,A,A,1,A,0.568,gemma3,task_description,2026-08-23T13:29:00
D_20294_20,non-mated,diagnostic_impostor,same,20294,20294,left,right,B,A,0,A,0.568,gemma3,task_description,2026-08-23T13:29:00
I_89171_99775_right_x,non-mated,primary_impostor,cross,89171,99775,right,right,B,A,0,A,0.587,gemma3,task_description,2026-08-23T13:29:01
D_89171_258,non-mated,diagnostic_impostor,cross,89171,89171,left,right,B,A,0,A,0.578,gemma3,task_description,2026-08-23T13:29:01
I_47904_58793_right_x,non-mated,primary_impostor,cross,47904,58793,right,right,B,A,0,A,0.578,gemma3,task_description,2026-08-23T13:29:02
I_47904_63029_left_s,non-mated,primary_impostor,same,47904,63029,left,left,B,A,0,A,0.589,gemma3,task_description,2026-08-23T13:29:03
I_63029_93812_right_x,non-mated,primary_impostor,cross,63029,93812,right,right,B,A,0,A,0.577,gemma3,task_description,2026-08-23T13:29:03
G_58398_right_1356,mated,primary_genuine,same,58398,58398,right,right,A,A,1,A,0.567,gemma3,task_description,2026-08-23T13:29:04
G_93812_left_2619,mated,primary_genuine,cross,93812,93812,left,left,A,A,1,A,0.576,gemma3,task_description,2026-08-23T13:29:04
G_57833_left_1150,mated,primary_genuine,same,57833,57833,left,left,A,A,1,A,0.58,gemma3,task_description,2026-08-23T13:29:05
G_57833_left_1152,mated,primary_genuine,cross,57833,57833,left,left,A,A,1,A,0.573,gemma3,task_description,2026-08-23T13:29:05
I_47904_69658_left_x,non-mated,primary_impostor,cross,47904,69658,left,left,B,A,0,A,0.581,gemma3,task_description,2026-08-23T13:29:06
G_47904_right_834,mated,primary_genuine,same,47904,47904,right,right,A,A,1,A,0.566,gemma3,task_description,2026-08-23T13:29:07
G_58398_right_1352,mated,primary_genuine,cross,58398,58398,right,right,A,A,1,A,0.579,gemma3,task_description,2026-08-23T13:29:07
G_14493_right_114,mated,primary_genuine,cross,14493,14493,right,right,A,A,1,A,0.572,gemma3,task_description,2026-08-23T13:29:08
G_65030_right_1685,mated,primary_genuine,cross,65030,65030,right,right,A,A,1,A,0.58,gemma3,task_description,2026-08-23T13:29:08
I_65052_96608_left_x,non-mated,primary_impostor,cross,65052,96608,left,left,B,A,0,A,0.584,gemma3,task_description,2026-08-23T13:29:09
I_43210_57833_right_x,non-mated,primary_impostor,cross,43210,57833,right,right,B,A,0,A,0.581,gemma3,task_description,2026-08-23T13:29:09
G_93812_left_2587,mated,primary_genuine,same,93812,93812,left,left,A,A,1,A,0.588,gemma3,task_description,2026-08-23T13:29:10
G_14493_right_89,mated,primary_genuine,same,14493,14493,right,right,A,A,1,A,0.582,gemma3,task_description,2026-08-23T13:29:11
G_99775_right_2920,mated,primary_genuine,cross,99775,99775,right,right,A,A,1,A,0.586,gemma3,task_description,2026-08-23T13:29:11
G_87757_left_2372,mated,primary_genuine,cross,87757,87757,left,left,A,A,1,A,0.586,gemma3,task_description,2026-08-23T13:29:12
I_44595_58793_left_x,non-mated,primary_impostor,cross,44595,58793,left,left,B,A,0,A,0.575,gemma3,task_description,2026-08-23T13:29:12
I_20294_58398_left_s,non-mated,primary_impostor,same,20294,58398,left,left,B,A,0,A,0.598,gemma3,task_description,2026-08-23T13:29:13
G_65030_right_1699,mated,primary_genuine,cross,65030,65030,right,right,A,A,1,A,0.574,gemma3,task_description,2026-08-23T13:29:14
G_87757_right_2442,mated,primary_genuine,same,87757,87757,right,right,A,A,1,A,0.603,gemma3,task_description,2026-08-23T13:29:14
I_93812_96608_left_s,non-mated,primary_impostor,same,93812,96608,left,left,B,A,0,A,0.606,gemma3,task_description,2026-08-23T13:29:15
G_69658_left_1873,mated,primary_genuine,cross,69658,69658,left,left,A,A,1,A,0.586,gemma3,task_description,2026-08-23T13:29:15
G_76957_left_2114,mated,primary_genuine,cross,76957,76957,left,left,A,A,1,A,0.57,gemma3,task_description,2026-08-23T13:29:16
G_65030_right_1705,mated,primary_genuine,cross,65030,65030,right,right,A,A,1,A,0.571,gemma3,task_description,2026-08-23T13:29:16
G_96608_left_2741,mated,primary_genuine,cross,96608,96608,left,left,A,A,1,A,0.573,gemma3,task_description,2026-08-23T13:29:17
G_20294_left_137,mated,primary_genuine,cross,20294,20294,left,left,A,A,1,A,0.592,gemma3,task_description,2026-08-23T13:29:18
I_32467_57145_left_x,non-mated,primary_impostor,cross,32467,57145,left,left,B,A,0,A,0.59,gemma3,task_description,2026-08-23T13:29:18
G_65030_left_1671,mated,primary_genuine,same,65030,65030,left,left,A,A,1,A,0.568,gemma3,task_description,2026-08-23T13:29:19
G_65052_left_1738,mated,primary_genuine,same,65052,65052,left,left,A,A,1,A,0.589,gemma3,task_description,2026-08-23T13:29:19
D_76957_223,non-mated,diagnostic_impostor,same,76957,76957,left,right,B,A,0,A,0.568,gemma3,task_description,2026-08-23T13:29:20
G_63029_right_1584,mated,primary_genuine,cross,63029,63029,right,right,A,A,1,A,0.579,gemma3,task_description,2026-08-23T13:29:21
I_43210_83742_left_s,non-mated,primary_impostor,same,43210,83742,left,left,B,A,0,A,0.589,gemma3,task_description,2026-08-23T13:29:21
G_27295_left_355,mated,primary_genuine,same,27295,27295,left,left,A,A,1,A,0.576,gemma3,task_description,2026-08-23T13:29:22
G_83742_left_2224,mated,primary_genuine,same,83742,83742,left,left,A,A,1,A,0.586,gemma3,task_description,2026-08-23T13:29:22
I_58398_58793_left_s,non-mated,primary_impostor,same,58398,58793,left,left,B,A,0,A,0.593,gemma3,task_description,2026-08-23T13:29:23
I_57145_63029_left_x,non-mated,primary_impostor,cross,57145,63029,left,left,B,A,0,A,0.581,gemma3,task_description,2026-08-23T13:29:23
G_57833_right_1237,mated,primary_genuine,cross,57833,57833,right,right,A,A,1,A,0.574,gemma3,task_description,2026-08-23T13:29:24
I_57833_96608_left_s,non-mated,primary_impostor,same,57833,96608,left,left,B,A,0,A,0.593,gemma3,task_description,2026-08-23T13:29:25
D_99775_293,non-mated,diagnostic_impostor,same,99775,99775,left,right,B,A,0,A,0.566,gemma3,task_description,2026-08-23T13:29:25
G_43210_left_600,mated,primary_genuine,cross,43210,43210,left,left,A,A,1,A,0.568,gemma3,task_description,2026-08-23T13:29:26
I_44595_74850_left_s,non-mated,primary_impostor,same,44595,74850,left,left,B,A,0,A,0.589,gemma3,task_description,2026-08-23T13:29:26
G_56583_right_894,mated,primary_genuine,cross,56583,56583,right,right,A,A,1,A,0.578,gemma3,task_description,2026-08-23T13:29:27
I_43210_93812_left_x,non-mated,primary_impostor,cross,43210,93812,left,left,B,A,0,A,0.582,gemma3,task_description,2026-08-23T13:29:28
G_87757_right_2434,mated,primary_genuine,same,87757,87757,right,right,A,A,1,A,0.59,gemma3,task_description,2026-08-23T13:29:28
G_87757_left_2379,mated,primary_genuine,cross,87757,87757,left,left,A,A,1,A,0.58,gemma3,task_description,2026-08-23T13:29:29
I_24101_83742_left_s,non-mated,primary_impostor,same,24101,83742,left,left,B,A,0,A,0.59,gemma3,task_description,2026-08-23T13:29:29
D_63029_163,non-mated,diagnostic_impostor,same,63029,63029,left,right,B,A,0,A,0.587,gemma3,task_description,2026-08-23T13:29:30
I_27295_76957_left_s,non-mated,primary_impostor,same,27295,76957,left,left,B,A,0,A,0.592,gemma3,task_description,2026-08-23T13:29:30
D_58793_153,non-mated,diagnostic_impostor,cross,58793,58793,left,right,B,A,0,A,0.575,gemma3,task_description,2026-08-23T13:29:31
G_93812_left_2637,mated,primary_genuine,same,93812,93812,left,left,A,A,1,A,0.568,gemma3,task_description,2026-08-23T13:29:32
D_65052_180,non-mated,diagnostic_impostor,same,65052,65052,left,right,B,A,0,A,0.563,gemma3,task_description,2026-08-23T13:29:32
I_24101_56583_left_s,non-mated,primary_impostor,same,24101,56583,left,left,B,A,0,A,0.594,gemma3,task_description,2026-08-23T13:29:33
G_24101_left_292,mated,primary_genuine,cross,24101,24101,left,left,A,A,1,A,0.581,gemma3,task_description,2026-08-23T13:29:33
I_58793_93812_right_x,non-mated,primary_impostor,cross,58793,93812,right,right,B,A,0,A,0.576,gemma3,task_description,2026-08-23T13:29:34
I_57145_76957_left_x,non-mated,primary_impostor,cross,57145,76957,left,left,B,A,0,A,0.576,gemma3,task_description,2026-08-23T13:29:34
I_65052_83742_right_s,non-mated,primary_impostor,same,65052,83742,right,right,B,A,0,A,0.59,gemma3,task_description,2026-08-23T13:29:35
D_20294_18,non-mated,diagnostic_impostor,cross,20294,20294,left,right,B,A,0,A,0.58,gemma3,task_description,2026-08-23T13:29:36
D_58793_150,non-mated,diagnostic_impostor,cross,58793,58793,left,right,B,A,0,A,0.577,gemma3,task_description,2026-08-23T13:29:36
G_63029_left_1517,mated,primary_genuine,cross,63029,63029,left,left,A,A,1,A,0.578,gemma3,task_description,2026-08-23T13:29:37
I_65030_87757_left_x,non-mated,primary_impostor,cross,65030,87757,left,left,B,A,0,A,0.574,gemma3,task_description,2026-08-23T13:29:37
I_20294_57833_left_x,non-mated,primary_impostor,cross,20294,57833,left,left,B,A,0,A,0.594,gemma3,task_description,2026-08-23T13:29:38
I_65030_74850_right_x,non-mated,primary_impostor,cross,65030,74850,right,right,B,A,0,A,0.575,gemma3,task_description,2026-08-23T13:29:39
D_57145_108,non-mated,diagnostic_impostor,same,57145,57145,left,right,B,A,0,A,0.594,gemma3,task_description,2026-08-23T13:29:39
G_65030_left_1676,mated,primary_genuine,same,65030,65030,left,left,A,A,1,A,0.557,gemma3,task_description,2026-08-23T13:29:40
D_93812_269,non-mated,diagnostic_impostor,same,93812,93812,left,right,B,A,0,A,0.559,gemma3,task_description,2026-08-23T13:29:40
I_74850_83742_right_x,non-mated,primary_impostor,cross,74850,83742,right,right,B,A,0,A,0.58,gemma3,task_description,2026-08-23T13:29:41
G_93812_left_2625,mated,primary_genuine,cross,93812,93812,left,left,A,A,1,A,0.569,gemma3,task_description,2026-08-23T13:29:41
I_20294_56583_left_x,non-mated,primary_impostor,cross,20294,56583,left,left,B,A,0,A,0.587,gemma3,task_description,2026-08-23T13:29:42
I_87757_89171_left_s,non-mated,primary_impostor,same,87757,89171,left,left,B,A,0,A,0.591,gemma3,task_description,2026-08-23T13:29:43
D_56583_104,non-mated,diagnostic_impostor,same,56583,56583,left,right,B,A,0,A,0.561,gemma3,task_description,2026-08-23T13:29:43
